city,lat,lon,stop_time,time_stamp,vid,pname
Chon Buri,12.910307000000001,100.892525,501.0,2019-09-03 00:00:00,013000100000868998035755509,-
Chon Buri,12.777803,100.933109,454.0,2019-09-03 00:00:00,013000200000861311007530347,-
Chon Buri,13.552229999999998,101.2499,218.0,2019-09-03 00:00:00,077000100000000000017U31090,-
Chon Buri,12.949251,100.89177099999999,465.0,2019-09-03 00:00:00,048000100000000000000061575,-
Chon Buri,12.974965,100.957365,1438.0,2019-09-03 00:00:00,003000300000359769034334141,-
Chon Buri,13.000695,100.94949799999999,438.0,2019-09-03 00:00:00,013000200000861311008687708,-
Chon Buri,13.454703,101.076479,1410.0,2019-09-03 00:00:00,077000100000000000016P01534,-
Chon Buri,12.948912,100.891894,465.0,2019-09-03 00:00:00,048000100000000000000061576,-
Chon Buri,12.956555999999999,101.09310500000001,579.0,2019-09-03 00:00:00,003000900000000011701904393,-
Chon Buri,13.457798,101.0775,383.0,2019-09-03 00:00:00,077000100000000000016P02285,-
Chon Buri,13.458734,101.080862,329.0,2019-09-03 00:00:00,077000100000000000016P02293,-
Chon Buri,12.882807000000001,100.92119100000001,1436.0,2019-09-03 00:00:00,013000200000861311008000050,-
Chon Buri,13.050834,101.050656,350.0,2019-09-03 00:00:00,003000900000000011772406474,-
Chon Buri,13.170041000000001,100.96157600000001,382.0,2019-09-03 00:00:00,003000900000000011772406134,-
Chon Buri,13.460206,101.086381,265.0,2019-09-03 00:00:00,077000100000000000016P02302,-
Chon Buri,12.879997999999999,100.887524,419.0,2019-09-03 00:00:00,067000400000866771023281669,-
Chon Buri,12.890639,100.877274,393.0,2019-09-03 00:00:01,013000200000861311007349581,-
Chon Buri,12.865525,100.968414,333.0,2019-09-03 00:00:01,003000900000000011773203449,-
Chon Buri,13.420360999999998,101.061886,346.0,2019-09-03 00:00:01,033000100000869103022808135,-
Chon Buri,12.91203,100.88549599999999,1401.0,2019-09-03 00:00:01,025000200000863835025907465,-
Chon Buri,12.986226,100.92264,512.0,2019-09-03 00:00:01,025000300000864507032290842,-
Chon Buri,12.956686999999999,100.89110600000001,440.0,2019-09-03 00:00:01,048000100000000000000030174,-
Chon Buri,13.301770999999999,100.949314,387.0,2019-09-03 00:00:01,033000200000863835029758898,-
Chon Buri,13.145254000000001,101.011484,347.0,2019-09-03 00:00:01,013000200000863790020480549,-
Chon Buri,12.873956,100.887562,519.0,2019-09-03 00:00:02,001000100000000106420130017,-
Chon Buri,13.054638,101.0535,364.0,2019-09-03 00:00:02,003000900000000011772406605,-
Chon Buri,12.928689,100.911337,829.0,2019-09-03 00:00:02,025000400000864507038887690,-
Chon Buri,12.919582,100.90937199999999,452.0,2019-09-03 00:00:02,013000200000861311005588735,-
Chon Buri,13.058873,101.107822,347.0,2019-09-03 00:00:02,013000200000861311006400054,-
Chon Buri,12.875174000000001,100.923389,1435.0,2019-09-03 00:00:02,013000200000861311005788954,-
Chon Buri,12.972828,100.910916,798.0,2019-09-03 00:00:03,013000100000868998030572602,-
Chon Buri,13.318635,101.103746,703.0,2019-09-03 00:00:03,033000400000863835029948283,-
Chon Buri,13.317442000000002,100.972631,336.0,2019-09-03 00:00:04,001000800000000173110101217,-
Chon Buri,12.895208,100.87423000000001,451.0,2019-09-03 00:00:04,025000600000359857080683261,-
Chon Buri,12.923772,100.89658399999999,467.0,2019-09-03 00:00:04,033000400000864507034503275,-
Chon Buri,13.391404999999999,101.035145,478.0,2019-09-03 00:00:04,001000800000010260100000008,-
Chon Buri,13.069239,101.040463,337.0,2019-09-03 00:00:05,003000900000000011772406136,-
Chon Buri,12.975035,100.920226,494.0,2019-09-03 00:00:05,033000400000864507035143550,-
Chon Buri,13.404595,101.054932,361.0,2019-09-03 00:00:05,033000100000869103025824287,-
Chon Buri,12.677825,100.88804,341.0,2019-09-03 00:00:05,013000100000863835029188476,-
Chon Buri,13.111416,100.97375600000001,326.0,2019-09-03 00:00:05,003000900000000011701904258,-
Chon Buri,13.03455,101.129413,369.0,2019-09-03 00:00:06,0110003GPSASIA-170800007352,-
Chon Buri,12.952900999999999,100.890397,742.0,2019-09-03 00:00:06,013000200000861311005787378,-
Chon Buri,12.933025,100.918673,601.0,2019-09-03 00:00:06,013000200000861311007348401,-
Chon Buri,12.882786999999999,100.921215,366.0,2019-09-03 00:00:07,013000200000861311007614216,-
Chon Buri,12.971656,100.893886,434.0,2019-09-03 00:00:07,0290003-201807-01583-000012,Wong Phra Chan Beach
Chon Buri,13.080645,100.99904000000001,383.0,2019-09-03 00:00:07,033000400000863835027504872,-
Chon Buri,12.842981,100.911571,415.0,2019-09-03 00:00:08,013000100000868998038027187,-
Chon Buri,12.946156,100.890733,447.0,2019-09-03 00:00:08,001000800000011052500000141,-
Chon Buri,12.969952000000001,100.903503,453.0,2019-09-03 00:00:09,003000800000000003081842017,-
Chon Buri,12.840983999999999,100.910212,538.0,2019-09-03 00:00:09,001000100000000106420306224,-
Chon Buri,12.96989,100.894192,417.0,2019-09-03 00:00:09,013000200000861311005617997,-
Chon Buri,12.888152999999999,100.88444100000001,855.0,2019-09-03 00:00:09,0290002-201809-02252-000007,-
Chon Buri,12.972536999999999,100.905778,1439.0,2019-09-03 00:00:09,003000400000863789022583805,-
Chon Buri,12.961785,100.891897,437.0,2019-09-03 00:00:10,013000100000864507032268111,-
Chon Buri,13.206014000000001,101.00496,393.0,2019-09-03 00:00:10,0290003-201712-00583-000001,-
