city,lat,lon,stop_time,time_stamp,vid,pname
Chon Buri,13.46001,101.08648000000001,1406.0,2019-09-15 00:00:00,077000100000000000016U02465,-
Chon Buri,13.430157999999999,101.033653,27.0,2019-09-15 00:00:00,0190002000000000001214304365,-
Chon Buri,13.082941,100.95149599999999,350.0,2019-09-15 00:00:00,017000000000863835020535626,-
Chon Buri,13.45399,101.053045,313.0,2019-09-15 00:00:00,077000100000000000016P02316,-
Chon Buri,13.064021,101.033754,1435.0,2019-09-15 00:00:00,013000200000861311007530552,-
Chon Buri,12.969266000000001,100.88632199999999,411.0,2019-09-15 00:00:00,048000100000000000000061148,-
Chon Buri,13.401191,101.030495,589.0,2019-09-15 00:00:00,013000100000868998030565564,-
Chon Buri,12.947851,100.94555600000001,577.0,2019-09-15 00:00:00,048000100000000000000063144,-
Chon Buri,13.075686,101.002563,188.0,2019-09-15 00:00:00,033000400000863835027504872,-
Chon Buri,13.482817,101.102685,386.0,2019-09-15 00:00:00,077000100000000000016P02109,-
Chon Buri,12.909892,100.900649,920.0,2019-09-15 00:00:00,0290003-201808-01996-000006,-
Chon Buri,12.969074,100.892895,491.0,2019-09-15 00:00:01,067000700000000001000009772,-
Chon Buri,12.677088000000001,100.889983,323.0,2019-09-15 00:00:01,013000100000864507032298704,-
Chon Buri,12.851158999999999,100.90383800000001,597.0,2019-09-15 00:00:01,013000200000861311005587158,-
Chon Buri,13.049213,101.007719,1438.0,2019-09-15 00:00:01,003000900000000001701401629,-
Chon Buri,13.092238,101.111921,420.0,2019-09-15 00:00:01,0110003GPSASIA-170800007199,-
Chon Buri,13.335906,101.062362,1436.0,2019-09-15 00:00:01,013000200000861311008722976,-
Chon Buri,12.907580000000001,100.887314,164.0,2019-09-15 00:00:02,003000900000000001701401585,-
Chon Buri,12.917835,100.888509,498.0,2019-09-15 00:00:02,013000100000864507032331760,-
Chon Buri,12.863863,100.89878900000001,532.0,2019-09-15 00:00:02,013000200000861311007537706,-
Chon Buri,12.969533,100.893548,454.0,2019-09-15 00:00:02,013000100000864507032268442,-
Chon Buri,12.96551,100.88739,541.0,2019-09-15 00:00:02,013000200000861311007356933,-
Chon Buri,12.953246,100.939093,907.0,2019-09-15 00:00:02,013000200000861311007348500,-
Chon Buri,12.728025,100.897774,230.0,2019-09-15 00:00:02,033000400000863835029914202,-
Chon Buri,12.961967999999999,100.90759,545.0,2019-09-15 00:00:02,013000100000864507032336215,-
Chon Buri,12.936239,100.899419,492.0,2019-09-15 00:00:03,013000200000861311005587679,-
Chon Buri,12.954642999999999,100.888426,510.0,2019-09-15 00:00:03,040000100000863835027184956,-
Chon Buri,13.460185000000001,101.086475,360.0,2019-09-15 00:00:04,003000400000863789022728400,-
Chon Buri,12.846553,100.909265,1192.0,2019-09-15 00:00:04,013000200000861311004370390,-
Chon Buri,13.11442,100.94434,1424.0,2019-09-15 00:00:04,067000700000000001000015244,-
Chon Buri,12.870727,100.906085,375.0,2019-09-15 00:00:04,0290002-201701-00053-000004,-
Chon Buri,13.040168,101.130945,1431.0,2019-09-15 00:00:04,0110003GPSASIA-161200006104,-
Chon Buri,13.303964,101.11737099999999,413.0,2019-09-15 00:00:04,033000400000864507032368176,-
Chon Buri,12.878210000000001,100.891153,495.0,2019-09-15 00:00:04,013000100000864507031231623,-
Chon Buri,13.454842000000001,101.012016,1430.0,2019-09-15 00:00:05,033000400000864507037219101,-
Chon Buri,12.970257,100.894108,376.0,2019-09-15 00:00:05,013000100000864507032271859,-
Chon Buri,13.334914999999999,100.945734,679.0,2019-09-15 00:00:05,013000100000864507032268772,-
Chon Buri,12.853631,100.93020200000001,439.0,2019-09-15 00:00:05,003000900000000011770306921,-
Chon Buri,12.92595,100.900385,534.0,2019-09-15 00:00:06,001000100000000106420177230,-
Chon Buri,12.960582,100.905082,490.0,2019-09-15 00:00:06,013000200000861311006400393,-
Chon Buri,13.198904,100.93982700000001,1388.0,2019-09-15 00:00:06,005000600000863835024603289,-
Chon Buri,12.944369,100.907605,8.0,2019-09-15 00:00:07,013000100000868998031024595,-
Chon Buri,12.960173,100.906976,1439.0,2019-09-15 00:00:07,013000200000861311005791388,-
Chon Buri,12.983089,100.919262,193.0,2019-09-15 00:00:07,003000900000000011873601660,-
Chon Buri,12.964074,100.898601,531.0,2019-09-15 00:00:07,013000100000864507032302597,-
Chon Buri,13.351429000000001,100.977804,467.0,2019-09-15 00:00:07,013000200000861311005197354,-
Chon Buri,13.472529999999999,101.102745,1435.0,2019-09-15 00:00:07,013000100000868998030773002,-
Chon Buri,13.1635,100.962826,5.0,2019-09-15 00:00:08,013000200000861311006404403,-
Chon Buri,12.689886999999999,100.89340899999999,1435.0,2019-09-15 00:00:08,033000400000863835029940850,-
Chon Buri,12.974464999999999,100.959469,1440.0,2019-09-15 00:00:08,013000200000861311008730326,-
Chon Buri,13.454723999999999,101.239625,1430.0,2019-09-15 00:00:08,033000400000863835029906471,-
Chon Buri,12.914636,100.9131,1438.0,2019-09-15 00:00:08,003000900000000011773901566,-
Chon Buri,13.213828,100.94624300000001,1079.0,2019-09-15 00:00:08,003000900000000011772406063,-
Chon Buri,12.946516,100.887043,790.0,2019-09-15 00:00:09,033000200000863835029203846,-
Chon Buri,13.041580999999999,101.130214,535.0,2019-09-15 00:00:09,0110003GPSASIA-170400006793,-
Chon Buri,12.948407000000001,100.89465799999999,769.0,2019-09-15 00:00:09,013000100000868998031023290,-
Chon Buri,12.726525,100.982525,84.0,2019-09-15 00:00:09,013000100000868998031020163,-
Chon Buri,12.900618,100.871096,438.0,2019-09-15 00:00:09,013000100000864507031216798,-
Chon Buri,13.343895999999999,100.998385,1439.0,2019-09-15 00:00:09,007000200000000TN5903100134,-
Chon Buri,12.915767,100.868187,714.0,2019-09-15 00:00:09,033000400000863835029901001,-
Chon Buri,12.90161,100.93363000000001,417.0,2019-09-15 00:00:09,067000700000000001000009624,-
Chon Buri,12.928787,100.895912,649.0,2019-09-15 00:00:09,013000200000861311008000050,-
Chon Buri,12.962605,100.891936,811.0,2019-09-15 00:00:10,003000300000359769034610243,-
Chon Buri,12.707628999999999,100.967791,398.0,2019-09-15 00:00:10,013000200000861311007351025,-
Chon Buri,13.434435999999998,101.10273199999999,1436.0,2019-09-15 00:00:10,013000200000861311006702558,-
Chon Buri,12.901555,100.933681,448.0,2019-09-15 00:00:11,067000400000013227007826799,-
Chon Buri,13.001763,100.941865,1434.0,2019-09-15 00:00:11,013000200000861311007876104,-
Chon Buri,13.071131,101.11276600000001,519.0,2019-09-15 00:00:11,003000900000000011772406721,-
Chon Buri,12.850809,100.945475,476.0,2019-09-15 00:00:11,013000200000861311005598932,-
Chon Buri,12.899822,100.871246,494.0,2019-09-15 00:00:12,013000100000868998031021112,-
Chon Buri,13.047479,101.016391,1438.0,2019-09-15 00:00:12,003000400000000011871501257,-
Chon Buri,12.946796,100.906026,501.0,2019-09-15 00:00:12,001000800000000176220105024,-
Chon Buri,12.833213,100.890375,366.0,2019-09-15 00:00:12,0110003GPSASIA-161200006087,-
Chon Buri,13.474279999999998,101.09012,1405.0,2019-09-15 00:00:12,005000800000864507038101951,-
Chon Buri,12.969267,100.893233,405.0,2019-09-15 00:00:12,013000100000864507032271990,-
Chon Buri,12.910382,100.892939,493.0,2019-09-15 00:00:12,003000900000000011873601259,-
Chon Buri,12.961814,100.907555,458.0,2019-09-15 00:00:13,013000100000864507032306606,-
Chon Buri,12.917938000000001,100.86577,484.0,2019-09-15 00:00:13,013000100000864507032285164,-
Chon Buri,13.041919,101.129823,1438.0,2019-09-15 00:00:13,0110003GPSASIA-170400006795,-
Chon Buri,12.983818,100.930911,214.0,2019-09-15 00:00:13,013000200000861311006723679,-
Chon Buri,13.415170999999999,101.06144,449.0,2019-09-15 00:00:13,033000100000869103022808135,-
Chon Buri,12.978674,100.932459,302.0,2019-09-15 00:00:13,013000200000861311007603458,-
Chon Buri,13.146347,100.954037,358.0,2019-09-15 00:00:15,0110003GPSASIA-161200006091,-
Chon Buri,12.90243,100.87029100000001,474.0,2019-09-15 00:00:15,001000100000000106420195937,-
Chon Buri,12.896453999999999,100.869972,498.0,2019-09-15 00:00:15,013000100000864507032281122,-
Chon Buri,12.89724,100.872034,313.0,2019-09-15 00:00:15,003000400000863789021289016,-
Chon Buri,12.913048,100.88473,554.0,2019-09-15 00:00:15,025000300000864507032351057,-
Chon Buri,13.275394,100.96220799999999,1412.0,2019-09-15 00:00:15,0110003GPSASIA-190800009824,-
Chon Buri,12.969121000000001,100.885778,700.0,2019-09-15 00:00:16,033000400000863835025665568,-
Chon Buri,12.700171000000001,100.954173,1438.0,2019-09-15 00:00:16,0110003GPSASIA-161200006111,-
Chon Buri,13.004447,101.066688,1430.0,2019-09-15 00:00:16,003000800000000003081844460,-
Chon Buri,12.865986999999999,100.89267099999999,501.0,2019-09-15 00:00:16,001000100000000106420301825,-
Chon Buri,12.927087,100.905683,239.0,2019-09-15 00:00:16,013000200000861311008716945,-
Chon Buri,12.776734,100.944255,488.0,2019-09-15 00:00:16,033000400000868998033313608,-
Chon Buri,12.914263,100.862845,442.0,2019-09-15 00:00:16,013000200000861311007357154,-
Chon Buri,13.040312,101.109798,1436.0,2019-09-15 00:00:16,013000200000861311007536930,-
Chon Buri,13.450926999999998,101.018173,375.0,2019-09-15 00:00:16,0110003GPSASIA-190800009781,-
Chon Buri,12.983284,100.95266600000001,254.0,2019-09-15 00:00:16,013000200000861311005897268,-
Chon Buri,12.962119,100.891995,817.0,2019-09-15 00:00:17,003000300000359769034604097,-
Chon Buri,12.900078,100.8955,599.0,2019-09-15 00:00:17,013000200000861311007875833,-
Chon Buri,13.08418,100.949421,1438.0,2019-09-15 00:00:17,033000400000864507030592769,-
Chon Buri,13.219329,101.001029,519.0,2019-09-15 00:00:18,013000200000861311007530347,-
Chon Buri,13.026794,101.08252,377.0,2019-09-15 00:00:18,033000400000868998038119166,-
Chon Buri,12.96235,100.891992,809.0,2019-09-15 00:00:18,003000300000359769034604923,-
Chon Buri,13.05162,101.049615,369.0,2019-09-15 00:00:18,003000900000000011772406803,-
Chon Buri,13.326476000000001,100.944885,342.0,2019-09-15 00:00:18,001000800000000173110102420,-
Chon Buri,13.069261000000001,101.040532,658.0,2019-09-15 00:00:18,003000900000000011772406136,-
Chon Buri,12.974032000000001,100.968621,1436.0,2019-09-15 00:00:19,0290003-201808-01996-000005,-
Chon Buri,13.249960999999999,100.935858,1438.0,2019-09-15 00:00:19,003000900000000011701904375,-
Chon Buri,12.973473,100.96525799999999,345.0,2019-09-15 00:00:19,001000100000000106420199335,-
Chon Buri,12.970748,100.910945,448.0,2019-09-15 00:00:19,013000200000861311007357618,-
Chon Buri,12.862364,100.901521,528.0,2019-09-15 00:00:19,001000100000000106420306527,-
Chon Buri,12.954157,100.913753,360.0,2019-09-15 00:00:19,003000400000863789021737535,-
Chon Buri,12.910083,100.864075,414.0,2019-09-15 00:00:19,001000100000000106420174732,-
Chon Buri,12.866741000000001,100.910661,442.0,2019-09-15 00:00:19,013000100000868998037260474,-
Chon Buri,12.927909,100.90211,602.0,2019-09-15 00:00:19,013000200000861311005627517,-
Chon Buri,13.023622999999999,100.942357,467.0,2019-09-15 00:00:20,013000200000861311007622219,-
Chon Buri,12.935086,100.897588,499.0,2019-09-15 00:00:20,067000700000000001000014364,-
Chon Buri,12.964061000000001,100.898753,482.0,2019-09-15 00:00:20,013000100000868998031022904,-
Chon Buri,12.957315,100.935164,1429.0,2019-09-15 00:00:20,0110003GPSASIA-161200006112,-
Chon Buri,12.8817,100.887561,396.0,2019-09-15 00:00:20,003000900000000011870501807,-
Chon Buri,12.846701,100.909409,1436.0,2019-09-15 00:00:20,013000200000861311005785653,-
Chon Buri,12.919578999999999,100.943174,389.0,2019-09-15 00:00:20,013000200000861311007984411,-
Chon Buri,13.4185,101.003283,877.0,2019-09-15 00:00:20,013000200000861311006395734,-
Chon Buri,12.975085,100.96369,437.0,2019-09-15 00:00:20,001000100000000106420165126,-
Chon Buri,13.222507,100.950121,845.0,2019-09-15 00:00:21,013000200000861311009530535,-
Chon Buri,13.076006,101.01839100000001,626.0,2019-09-15 00:00:21,033000100000869103022811907,-
Chon Buri,12.689712,100.893486,1423.0,2019-09-15 00:00:21,0290003-201902-00053-000011,-
Chon Buri,12.969515,100.893556,599.0,2019-09-15 00:00:22,013000100000864507032268715,-
Chon Buri,12.694875,100.97563199999999,1149.0,2019-09-15 00:00:22,067000400000862010037084346,-
Chon Buri,12.917726,100.865625,520.0,2019-09-15 00:00:22,013000100000864507031222150,-
Chon Buri,12.969393,100.892646,456.0,2019-09-15 00:00:22,033000100000869103024406508,-
Chon Buri,12.920671,100.872821,690.0,2019-09-15 00:00:22,013000100000864507032271743,-
Chon Buri,12.885244,100.879584,511.0,2019-09-15 00:00:22,001001200000011105500000003,-
Chon Buri,12.912474000000001,100.864082,510.0,2019-09-15 00:00:22,0290003-201805-01583-000044,-
Chon Buri,12.942677,100.92363399999999,1438.0,2019-09-15 00:00:23,013000200000861311006415953,-
Chon Buri,13.157759,100.920714,1161.0,2019-09-15 00:00:23,013000200000861311006425374,-
Chon Buri,12.842449,100.911167,555.0,2019-09-15 00:00:23,002000300000000000000503376,-
Chon Buri,12.948922999999999,100.931164,312.0,2019-09-15 00:00:24,0290003-201807-01583-000005,-
Chon Buri,12.969430000000001,100.893553,563.0,2019-09-15 00:00:24,0290003-201708-00598-000006,-
Chon Buri,13.103049,100.946915,1439.0,2019-09-15 00:00:24,013000200000861311007549685,-
Chon Buri,12.96472,100.894498,539.0,2019-09-15 00:00:24,013000100000868998031019777,-
