city,lat,lon,stop_time,time_stamp,vid,pname
Chon Buri,12.908023,100.922471,514.0,2020-08-31 00:00:00,167000200000861311006715998,-
Chon Buri,13.422506,101.073289,957.0,2020-08-31 00:00:01,084000500000359857080407950,-
Chon Buri,12.944242,100.941898,859.0,2020-08-31 00:00:01,163000100000863835029882326,-
Chon Buri,13.117751,100.948364,612.0,2020-08-31 00:00:01,163000100000864507035142487,-
Chon Buri,13.003586,101.008889,527.0,2020-08-31 00:00:01,0110005GPS4SME-200100400013,-
Chon Buri,13.374185999999998,101.001238,373.0,2020-08-31 00:00:01,163000100000864507035148930,-
Chon Buri,13.00963,100.95318,332.0,2020-08-31 00:00:01,163000100000868998031817022,-
Chon Buri,13.371572,100.995711,1103.0,2020-08-31 00:00:01,00700030000000TN5908041621M,-
Chon Buri,12.678237,100.910361,433.0,2020-08-31 00:00:02,013000200000861311005596167,-
Chon Buri,13.10082,100.949067,377.0,2020-08-31 00:00:03,002000300000000000000513869,-
Chon Buri,13.035337,101.042286,1438.0,2020-08-31 00:00:03,013000200000861311006723679,-
Chon Buri,13.072816,101.00004,372.0,2020-08-31 00:00:03,017000200000863835024544996,-
Chon Buri,12.823309,100.922526,335.0,2020-08-31 00:00:04,0110005GPS4SME-181100400036,-
Chon Buri,12.947948,100.900773,1426.0,2020-08-31 00:00:04,001001200000010995200000096,-
Chon Buri,12.958798,100.93979499999999,1439.0,2020-08-31 00:00:04,013000200000861311007972606,-
Chon Buri,13.049968,101.048674,1434.0,2020-08-31 00:00:04,167000200000861311005626857,-
Chon Buri,13.449938000000001,101.093453,440.0,2020-08-31 00:00:05,077000500000000000000412457,-
Chon Buri,13.338125,101.066124,899.0,2020-08-31 00:00:06,0300004000000000ESP_008_539,-
Chon Buri,12.688716000000001,100.971462,335.0,2020-08-31 00:00:06,023000300000B000GENIUS50342,-
Chon Buri,12.941937,100.93386,1439.0,2020-08-31 00:00:06,013000200000861311007554156,-
Chon Buri,13.128670999999999,100.94512900000001,363.0,2020-08-31 00:00:06,003000900000000001701401614,-
Chon Buri,13.498145000000001,101.1154,594.0,2020-08-31 00:00:06,014000400000000000019120177,-
Chon Buri,13.039029,101.09324000000001,345.0,2020-08-31 00:00:07,019000600000359857081851271,-
Chon Buri,13.454914000000002,101.074656,1037.0,2020-08-31 00:00:07,077000500000000000000412439,-
Chon Buri,12.934016999999999,100.894109,1057.0,2020-08-31 00:00:08,0110005GPS4SME-170700400145,-
Chon Buri,13.064276,101.033091,318.0,2020-08-31 00:00:08,003000900000000011772406392,-
Chon Buri,13.290067,100.940126,339.0,2020-08-31 00:00:08,0300004000000000ESP_008_350,-
Chon Buri,13.0583,101.001273,511.0,2020-08-31 00:00:08,003000900000000011770601540,-
Chon Buri,13.107074,100.985109,396.0,2020-08-31 00:00:08,0300004000000000ESP_008_552,-
Chon Buri,12.681885000000001,100.890436,335.0,2020-08-31 00:00:08,167000100000864606043638500,-
Chon Buri,13.144839000000001,100.958601,1083.0,2020-08-31 00:00:09,003000900000000011772406988,-
Chon Buri,13.244063,101.151038,361.0,2020-08-31 00:00:09,003000900000000011772406925,-
Chon Buri,13.049164,101.007646,360.0,2020-08-31 00:00:09,003000900000000001701401615,-
Chon Buri,13.027538999999999,101.075087,361.0,2020-08-31 00:00:09,003000900000000011770601598,-
Chon Buri,13.452589999999999,101.061143,1154.0,2020-08-31 00:00:10,077000500000000000000413053,-
Chon Buri,13.384307000000002,101.003428,1008.0,2020-08-31 00:00:11,022000200000000000020083070,-
Chon Buri,13.07923,100.960002,476.0,2020-08-31 00:00:11,017000400000000142181154698,-
Chon Buri,13.07275,100.890977,849.0,2020-08-31 00:00:11,017000400000000142180239882,-
Chon Buri,13.463289999999999,101.05658000000001,312.0,2020-08-31 00:00:12,115000100000068998034403648,-
Chon Buri,12.681855,100.94478000000001,379.0,2020-08-31 00:00:12,033000400000864606048466634,-
Chon Buri,13.404628,100.998593,329.0,2020-08-31 00:00:12,003000900000000011772406803,-
Chon Buri,12.885243,100.900904,1196.0,2020-08-31 00:00:13,071000200000863835024628872,-
Chon Buri,12.953408,100.918274,467.0,2020-08-31 00:00:13,017000400000000143190974296,-
Chon Buri,12.671579,100.885481,236.0,2020-08-31 00:00:13,033000400000864507037924270,-
Chon Buri,13.262789999999999,100.932185,504.0,2020-08-31 00:00:14,017000400000000142170523803,-
Chon Buri,13.145389000000002,101.010758,348.0,2020-08-31 00:00:14,013000200000863790020480549,-
Chon Buri,12.95073,100.929017,879.0,2020-08-31 00:00:14,052000300000000142181256768,-
Chon Buri,13.373057999999999,101.008133,836.0,2020-08-31 00:00:14,001000800000020569600000001,-
Chon Buri,13.080772999999999,101.165031,269.0,2020-08-31 00:00:14,033000400000863835025570685,-
Chon Buri,13.073352,100.944397,1045.0,2020-08-31 00:00:14,081000200000355855055378796,-
Chon Buri,13.238764000000002,101.107998,362.0,2020-08-31 00:00:15,003000900000000011772406758,-
Chon Buri,13.04469,101.05426899999999,373.0,2020-08-31 00:00:15,167000100000868998031020403,-
Chon Buri,13.331066,101.071557,366.0,2020-08-31 00:00:16,013000200000863790020458909,-
Chon Buri,13.461748000000002,101.012501,393.0,2020-08-31 00:00:16,013000400000868998030774026,-
Chon Buri,13.30475,100.949527,362.0,2020-08-31 00:00:16,017000400000000142170627960,-
Chon Buri,13.363869000000001,101.093138,348.0,2020-08-31 00:00:17,001000800000000144310103522,-
Chon Buri,13.309888,101.11254100000001,383.0,2020-08-31 00:00:17,041000200000000061020908682,-
Chon Buri,13.059228,100.946332,987.0,2020-08-31 00:00:17,017000400000000142180543774,-
Chon Buri,13.065676,101.055847,362.0,2020-08-31 00:00:17,0300004000000000ESP_008_561,-
Chon Buri,13.099046000000001,100.96972199999999,452.0,2020-08-31 00:00:18,041000200000000000059095720,-
Chon Buri,13.050373,100.99291,417.0,2020-08-31 00:00:18,017000100000863835024105962,-
Chon Buri,13.072462,101.017472,373.0,2020-08-31 00:00:18,003000900000000011772406196,-
Chon Buri,13.173042,100.94546600000001,277.0,2020-08-31 00:00:19,0300004000000000ESP_008_649,-
Chon Buri,13.46522,101.08577,352.0,2020-08-31 00:00:19,115000100000064507032369810,-
Chon Buri,12.965017,100.91685600000001,537.0,2020-08-31 00:00:19,060000700000157963319562733,-
Chon Buri,13.472601000000001,101.10310799999999,375.0,2020-08-31 00:00:20,0290002-201609-00593-000009,-
Chon Buri,12.974867,100.957435,1434.0,2020-08-31 00:00:20,003000300000359769034334141,-
Chon Buri,13.434439999999999,101.102747,392.0,2020-08-31 00:00:20,013000200000861311006702558,-
Chon Buri,12.947574000000001,100.900984,1424.0,2020-08-31 00:00:20,001001200000010995200000079,-
Chon Buri,13.063293,101.028402,368.0,2020-08-31 00:00:21,003000900000000011770601503,-
Chon Buri,13.149733,100.95013399999999,642.0,2020-08-31 00:00:21,013000200000863790021373776,-
Chon Buri,12.878557,100.926354,1243.0,2020-08-31 00:00:22,003000900000000011871101723,-
Chon Buri,13.12234,101.090335,1438.0,2020-08-31 00:00:22,013000200000863790021340601,-
Chon Buri,12.950495,101.05156,449.0,2020-08-31 00:00:22,0300004000000000ESP_008_504,-
Chon Buri,13.145523999999998,100.940798,1110.0,2020-08-31 00:00:23,041000200000000060090907539,-
Chon Buri,12.995099,100.947358,347.0,2020-08-31 00:00:24,013000200000861311003695755,-
Chon Buri,13.04,101.127638,1437.0,2020-08-31 00:00:24,007000500000000TA6111151499,-
Chon Buri,13.042233,100.949538,349.0,2020-08-31 00:00:26,002000400000000000000534142,-
Chon Buri,12.668638,100.97116,472.0,2020-08-31 00:00:26,033000400000864606048492770,-
Chon Buri,13.316773000000001,100.956085,1440.0,2020-08-31 00:00:26,0290003-201801-00362-000002,-
Chon Buri,13.084547,101.120497,321.0,2020-08-31 00:00:27,019000500000720194601000978,-
Chon Buri,12.909179,100.908721,1436.0,2020-08-31 00:00:27,167000200000861311006687510,-
Chon Buri,12.859158,100.91929300000001,880.0,2020-08-31 00:00:27,013000200000861311008560855,-
Chon Buri,12.883113,100.921143,528.0,2020-08-31 00:00:27,033000400000863835029920316,-
Chon Buri,13.371811,101.019936,331.0,2020-08-31 00:00:29,013000200000861311008694787,-
Chon Buri,12.929692999999999,100.923862,978.0,2020-08-31 00:00:30,013000200000861311006696917,-
Chon Buri,13.454239999999999,101.05561,328.0,2020-08-31 00:00:31,115000100000068998034390456,-
Chon Buri,13.087555,100.98370600000001,1027.0,2020-08-31 00:00:32,013000400000868998038762981,-
Chon Buri,13.027284,101.126126,469.0,2020-08-31 00:00:33,003000900000000011701904666,-
Chon Buri,13.076419999999999,100.936562,360.0,2020-08-31 00:00:34,013000200000863790020453959,-
Chon Buri,13.169064,100.927019,498.0,2020-08-31 00:00:34,013000200000861311009735449,-
Chon Buri,13.231411999999999,101.116644,504.0,2020-08-31 00:00:34,0300004000000000ESP_008_553,-
