city,lat,lon,stop_time,time_stamp,vid,pname
Chon Buri,13.334856,100.945544,296.0,2019-09-20 00:00:00,013000100000864507032268772,-
Chon Buri,13.3836,101.013183,240.0,2019-09-20 00:00:00,077000100000000000016P01863,-
Chon Buri,13.29776,100.9091,390.0,2019-09-20 00:00:00,077000100000000000016P02277,-
Chon Buri,12.816262,100.913329,531.0,2019-09-20 00:00:00,003000900000000011701904205,-
Chon Buri,13.458569,101.080646,590.0,2019-09-20 00:00:00,077000100000000000016P02302,-
Chon Buri,12.66879,100.88316,320.0,2019-09-20 00:00:00,013000100000864507032298704,-
Chon Buri,12.847201,100.91546600000001,764.0,2019-09-20 00:00:00,025000200000863835027692289,-
Chon Buri,12.948267,100.89253000000001,542.0,2019-09-20 00:00:00,033000400000864507038895958,-
Chon Buri,12.943937,100.89107,440.0,2019-09-20 00:00:00,074000700000867688039788306,-
Chon Buri,12.677675,100.887916,332.0,2019-09-20 00:00:01,013000100000863835029188476,-
Chon Buri,12.866988000000001,100.974946,383.0,2019-09-20 00:00:01,013000200000861311005895940,-
Chon Buri,12.965596000000001,100.887468,493.0,2019-09-20 00:00:01,013000200000861311005634745,-
Chon Buri,13.161785,100.954581,915.0,2019-09-20 00:00:01,013000200000861311009716019,-
Chon Buri,13.054113000000001,101.111308,386.0,2019-09-20 00:00:01,025000400000868998037477144,-
Chon Buri,12.917458,100.888816,513.0,2019-09-20 00:00:02,013000100000864507032345349,-
Chon Buri,12.9623,100.902573,311.0,2019-09-20 00:00:02,163000100000863835029912222,-
Chon Buri,12.961833,100.907661,461.0,2019-09-20 00:00:02,02800040000000GBN6104000811,-
Chon Buri,13.093119999999999,100.9856,363.0,2019-09-20 00:00:02,163000100000000142181257270,-
Chon Buri,12.969203,100.893298,774.0,2019-09-20 00:00:02,013000100000864507032275447,-
Chon Buri,12.916931,100.875842,536.0,2019-09-20 00:00:02,163000100000000142190362915,-
Chon Buri,12.885941,100.881618,328.0,2019-09-20 00:00:02,007000400000000TT6005090299,-
Chon Buri,13.061494999999999,101.06995699999999,278.0,2019-09-20 00:00:02,003000900000000011772406551,-
Chon Buri,13.437028,100.999034,329.0,2019-09-20 00:00:02,074000200000863835028953433,-
Chon Buri,13.036971000000001,101.085484,329.0,2019-09-20 00:00:03,02800040000000GBNF611100117,-
Chon Buri,13.137479999999998,101.014368,347.0,2019-09-20 00:00:03,0300004000000000ESP_008_451,-
Chon Buri,12.921595,100.883436,460.0,2019-09-20 00:00:03,025000200000864507030053465,-
Chon Buri,13.446937,101.161582,379.0,2019-09-20 00:00:03,0300004000000000ESP_008_175,-
Chon Buri,12.968766,100.897604,562.0,2019-09-20 00:00:03,025000300000864507031245482,-
Chon Buri,13.285313,100.914549,364.0,2019-09-20 00:00:04,033000400000868998033326733,-
Chon Buri,12.925652000000001,100.881878,467.0,2019-09-20 00:00:04,074000700000867688039786052,-
Chon Buri,12.927501,100.885806,485.0,2019-09-20 00:00:04,013000100000869103024416689,-
Chon Buri,12.929771,100.898292,536.0,2019-09-20 00:00:04,013000200000861311007531923,-
Chon Buri,13.089075999999999,100.94828100000001,355.0,2019-09-20 00:00:04,02800040000000GBNF620500094,-
Chon Buri,13.259592000000001,101.14681800000001,340.0,2019-09-20 00:00:04,02800040000000GSBN600703387,-
Chon Buri,12.903469,100.866577,663.0,2019-09-20 00:00:04,013000100000864507032350372,-
Chon Buri,12.880027,100.887656,519.0,2019-09-20 00:00:04,013000200000861311005627822,-
Chon Buri,12.927844,100.882997,1436.0,2019-09-20 00:00:04,025000200000863835025548053,-
Chon Buri,13.41627,101.20597099999999,388.0,2019-09-20 00:00:04,02800040000000GSBN600804193,-
Chon Buri,12.947047999999999,100.904513,669.0,2019-09-20 00:00:05,137000100000000000000102279,-
Chon Buri,12.900402,100.87106999999999,352.0,2019-09-20 00:00:05,013000100000864507031231128,-
Chon Buri,12.738628,100.99098000000001,326.0,2019-09-20 00:00:06,013000100000864507030057763,-
Chon Buri,12.895648,100.906145,512.0,2019-09-20 00:00:06,167000200000861311005602858,-
Chon Buri,12.879952000000001,100.88736999999999,429.0,2019-09-20 00:00:06,013000100000864507032266727,-
Chon Buri,13.327952999999999,100.97136,353.0,2019-09-20 00:00:06,0190003000000000001225308699,-
Chon Buri,12.67892,100.98921999999999,488.0,2019-09-20 00:00:06,013000100000863835029173858,-
Chon Buri,12.948172999999999,100.909752,413.0,2019-09-20 00:00:07,001000800000010859400000011,-
Chon Buri,12.927309,100.888029,502.0,2019-09-20 00:00:07,067000500000000001000004813,-
Chon Buri,12.949386,100.89278900000001,796.0,2019-09-20 00:00:07,025000300000864507032264078,-
Chon Buri,13.314159,100.9832,354.0,2019-09-20 00:00:07,025000600000359857080507965,-
Chon Buri,13.063818,101.08104200000001,416.0,2019-09-20 00:00:07,013000200000861311006676315,-
Chon Buri,12.718597,100.978565,333.0,2019-09-20 00:00:07,013000100000864507031403362,-
Chon Buri,13.097957000000001,100.95056,900.0,2019-09-20 00:00:07,033000100000869103022811642,-
Chon Buri,12.919702000000001,100.892302,502.0,2019-09-20 00:00:08,001000800000000176220107127,-
Chon Buri,12.958743,100.93983399999999,894.0,2019-09-20 00:00:08,013000200000861311007972606,-
Chon Buri,12.963975999999999,100.898548,497.0,2019-09-20 00:00:08,013000100000864507032306861,-
Chon Buri,12.87779,100.884906,612.0,2019-09-20 00:00:08,013000100000868998030566117,-
Chon Buri,12.956274,100.894129,437.0,2019-09-20 00:00:08,048000100000000000000060794,-
Chon Buri,12.960623,100.905182,894.0,2019-09-20 00:00:08,013000200000861311007554156,-
Chon Buri,13.019103,101.06288,391.0,2019-09-20 00:00:08,0190002000000000001229125514,-
Chon Buri,12.895061,100.874633,464.0,2019-09-20 00:00:09,067000500000863835026180658,-
Chon Buri,12.776199,100.933844,386.0,2019-09-20 00:00:09,013000200000861311005587786,-
