city,lat,lon,stop_time,time_stamp,vid,pname
Chon Buri,12.913786,100.88446,468.0,2019-09-06 00:00:00,048000100000000000000061492,-
Chon Buri,13.105725,100.963931,345.0,2019-09-06 00:00:00,025000200000868998035755244,-
Chon Buri,12.687003,100.910935,377.0,2019-09-06 00:00:00,02800040000000GBN6104000828,-
Chon Buri,13.019145,101.06302,249.0,2019-09-06 00:00:00,0190001000000000005101021078,-
Chon Buri,12.930272,100.906547,1424.0,2019-09-06 00:00:01,132000100000000001228111678,-
Chon Buri,12.943848,100.907852,324.0,2019-09-06 00:00:01,025000200000863835027453096,-
Chon Buri,12.950232000000002,100.89729200000001,478.0,2019-09-06 00:00:01,040000400000000142171033462,-
Chon Buri,12.964108,100.9101,277.0,2019-09-06 00:00:01,021000300000000001602556246,-
Chon Buri,13.051115,101.050701,373.0,2019-09-06 00:00:01,003000900000000011772406803,-
Chon Buri,13.053823,101.050667,297.0,2019-09-06 00:00:02,013000200000861311007527699,-
Chon Buri,13.050207,101.049943,405.0,2019-09-06 00:00:02,001000100000000176220109129,-
Chon Buri,12.897112,100.870403,503.0,2019-09-06 00:00:02,080000200000000000025171190,-
Chon Buri,12.947878999999999,100.891389,52.0,2019-09-06 00:00:02,013000200000861311007588592,-
Chon Buri,12.93112,100.88753299999999,1013.0,2019-09-06 00:00:02,025000200000863835028610264,-
Chon Buri,12.943009,100.890918,430.0,2019-09-06 00:00:02,013000200000861311005624753,-
Chon Buri,12.943253,100.891018,471.0,2019-09-06 00:00:02,013000100000864507032271859,-
Chon Buri,12.914926,100.871081,834.0,2019-09-06 00:00:02,001000100000011052500000081,-
Chon Buri,12.960635,100.905135,1420.0,2019-09-06 00:00:03,013000200000861311007554156,-
Chon Buri,12.925308,100.920365,338.0,2019-09-06 00:00:03,013000100000868998031024595,-
Chon Buri,12.976339,100.90575600000001,1439.0,2019-09-06 00:00:03,025000200000863835026304498,-
Chon Buri,12.919698,100.891478,558.0,2019-09-06 00:00:03,001000100000000106420181023,-
Chon Buri,12.773518,100.908597,431.0,2019-09-06 00:00:04,013000200000861311009729707,-
Chon Buri,12.976453,100.92091500000001,461.0,2019-09-06 00:00:04,013000100000868998035749825,-
Chon Buri,13.174137,100.928749,417.0,2019-09-06 00:00:04,0110003GPSASIA-180300008138,-
Chon Buri,13.050875999999999,101.050718,344.0,2019-09-06 00:00:04,003000900000000001701401625,-
Chon Buri,12.960622,100.905182,566.0,2019-09-06 00:00:05,013000200000861311007551863,-
Chon Buri,12.966445,100.894408,514.0,2019-09-06 00:00:05,048000100000000000000061171,-
Chon Buri,12.901715,100.93462199999999,457.0,2019-09-06 00:00:05,067000400000013227004401877,-
Chon Buri,12.8977,100.87122,489.0,2019-09-06 00:00:05,040000400000000142170627451,-
Chon Buri,12.94882,100.89156899999999,480.0,2019-09-06 00:00:05,048000100000000000000061465,-
Chon Buri,13.363665,101.04476899999999,316.0,2019-09-06 00:00:05,14600010000000ASDN610800205,-
Chon Buri,12.927449000000001,100.887885,656.0,2019-09-06 00:00:05,013000200000861311009731745,-
Chon Buri,12.934334,100.88638399999999,444.0,2019-09-06 00:00:06,040000400000000142171032820,-
Chon Buri,13.006181,100.931667,550.0,2019-09-06 00:00:06,001000800000010469200000001,-
Chon Buri,12.956057000000001,100.904977,1415.0,2019-09-06 00:00:06,025000200000863835027706709,-
Chon Buri,12.917391,100.888547,405.0,2019-09-06 00:00:06,013000100000864507032271651,-
Chon Buri,13.107479999999999,100.967616,369.0,2019-09-06 00:00:06,003000900000000011772406754,-
Chon Buri,13.289345999999998,100.911315,309.0,2019-09-06 00:00:06,003000900000000011770601508,-
Chon Buri,12.965459,100.923222,525.0,2019-09-06 00:00:06,013000200000861311007971822,-
Chon Buri,12.689859,100.893393,400.0,2019-09-06 00:00:06,033000400000863835029940850,-
Chon Buri,13.376942999999999,101.016281,1418.0,2019-09-06 00:00:06,033000100000861172035413108,-
Chon Buri,13.388404000000001,101.01645500000001,1437.0,2019-09-06 00:00:06,003000900000000011772406059,-
Chon Buri,12.802833999999999,100.95760200000001,357.0,2019-09-06 00:00:06,013000200000861311007981250,-
Chon Buri,12.951652000000001,100.897649,434.0,2019-09-06 00:00:06,048000100000000000000061156,-
Chon Buri,12.932691,100.89510899999999,454.0,2019-09-06 00:00:06,003000900000000011770105691,-
Chon Buri,12.949533,100.896046,493.0,2019-09-06 00:00:07,043000300000863835029747644,-
Chon Buri,12.837066,100.911715,489.0,2019-09-06 00:00:07,040000100000869103022809687,-
Chon Buri,13.058233,101.001063,928.0,2019-09-06 00:00:07,003000900000000011770601581,-
Chon Buri,12.94785,100.888367,489.0,2019-09-06 00:00:07,040000400000000142170627273,-
Chon Buri,13.049476,101.007993,1437.0,2019-09-06 00:00:07,003000900000000011772406464,-
Chon Buri,12.930192,100.885625,322.0,2019-09-06 00:00:07,013000200000861311005630222,-
Chon Buri,13.058163,101.000401,1437.0,2019-09-06 00:00:07,003000900000000011772406844,-
Chon Buri,13.289446,100.92149599999999,329.0,2019-09-06 00:00:07,001000800000000187200101222,-
Chon Buri,13.082137,100.997399,232.0,2019-09-06 00:00:08,003000900000000011770105776,-
Chon Buri,13.058314999999999,101.000915,1437.0,2019-09-06 00:00:08,003000900000000001701401628,-
Chon Buri,13.389152,101.022527,388.0,2019-09-06 00:00:08,025000600000359857080897069,-
